Date,Open*,High,Low,Close**,Volume,Market Cap,Averages,Price in SATS,Bitcoin Price
19-Sep-17,20.99,21.71,19.04,19.94,"30,451,900","997,080,000",20.375,0.00208727,"3,981.47"
18-Sep-17,19.91,21.38,19.54,21.22,"27,647,600","1,061,185,000",20.46,0.002022704,"3,835.16"
17-Sep-17,20.64,20.64,18.36,19.86,"18,695,100","992,970,000",19.5,0.001874395,"3,555.23"
16-Sep-17,18.75,22.98,18.5,20.76,"50,210,000","1,037,965,000",20.74,0.001953702,"3,648.32"
15-Sep-17,15.81,19.12,13.32,18.74,"50,811,700","936,960,000",16.22,0.001508841,"3,340.04"
14-Sep-17,20.08,20.75,14.95,15.69,"42,221,500","784,700,000",17.85,0.001704333,"3,537.23"
13-Sep-17,20.83,21.29,17.8,20.06,"37,258,400","1,003,065,000",19.545,0.001943457,"3,960.95"
12-Sep-17,21.87,23.6,19.86,20.97,"40,702,300","1,048,640,000",21.73,0.002272269,"4,214.94"
11-Sep-17,22.68,23.97,21.7,21.88,"27,835,300","1,093,830,000",22.835,0.002233826,"4,180.54"
10-Sep-17,21.76,23.64,19.37,22.75,"54,002,500","1,137,370,000",21.505,0.002043737,"4,098.24"
9-Sep-17,24.63,24.63,21.55,21.96,"47,199,500","1,097,890,000",23.09,0.002129506,"4,211.47"
8-Sep-17,30.59,30.59,22.41,24.86,"112,252,000","1,243,120,000",26.5,0.002329625,"4,368.09"
7-Sep-17,21.3,33.55,20.54,30.78,"214,000,992","1,539,155,000",27.045,0.002343117,"4,573.19"
6-Sep-17,22.97,24.32,20.3,21.36,"77,746,304","1,067,860,000",22.31,0.001914731,"4,496.92"
5-Sep-17,21.88,23.85,18.93,22.8,"91,402,304","1,139,870,000",21.39,0.001722187,"4,212.98"
4-Sep-17,30.44,30.44,17.4,21.83,"189,916,992","1,091,680,000",23.92,0.001912652,"4,350.02"
3-Sep-17,31.77,32.65,28.58,30.32,"43,232,300","1,515,940,000",30.615,0.002579278,"4,565.84"
2-Sep-17,31.69,34.81,28.55,31.72,"92,722,600","1,586,090,000",31.68,0.002792368,"4,722.14"
1-Sep-17,33.17,33.57,28.87,32.01,"75,418,896","1,600,420,000",31.22,0.002762403,"4,785.27"
31-Aug-17,32.93,35.09,32.6,33.16,"49,957,300","1,658,060,000",33.845,0.00303943,"4,642.73"
30-Aug-17,33.48,35.84,29.71,33.1,"97,289,600","1,654,850,000",32.775,0.002828766,"4,548.97"
29-Aug-17,38.46,38.46,30.69,33.66,"168,534,000","1,682,780,000",34.575,0.003034726,"4,488.91"
28-Aug-17,40.23,40.31,37.38,38.45,"41,401,000","1,922,590,000",38.845,0.003762215,"4,314.29"
27-Aug-17,38.58,41.23,37.42,40.09,"50,649,600","2,004,660,000",39.325,0.003693225,"4,366.94"
26-Aug-17,40.31,40.52,37.7,38.59,"41,017,800","1,929,280,000",39.11,0.003404216,"4,324.40"
25-Aug-17,41.96,42.26,39.78,40.3,"47,772,200","2,014,850,000",41.02,0.003431302,"4,381.53"
24-Aug-17,39.92,42.13,39.31,42.05,"63,875,500","2,102,660,000",40.72,0.003486351,"4,253.33"
23-Aug-17,35.83,44.03,35.25,40,"131,763,000","2,000,175,000",39.64,0.003330674,"4,167.10"
22-Aug-17,35.16,36.17,31.6,35.85,"68,265,296","1,792,695,000",33.885,0.002652229,"3,901.67"
21-Aug-17,38.04,38.28,34.15,35.3,"85,955,000","1,764,890,000",36.215,0.003177016,"4,048.87"
20-Aug-17,39.63,40.65,38.16,38.19,"85,862,200","1,909,275,000",39.405,0.003635763,"4,133.09"
19-Aug-17,38.86,42.22,35.4,39.97,"168,358,000","1,998,665,000",38.81,0.003560185,"4,106.91"
18-Aug-17,40.85,41.16,31.32,38.85,"209,844,992","1,942,370,000",36.24,0.003408515,"4,192.77"
17-Aug-17,45.72,46.34,38.91,40.69,"191,410,000","2,034,685,000",42.625,0.004334093,"4,364.21"
16-Aug-17,46.98,51.24,44.69,45.54,"170,272,992","2,276,820,000",47.965,0.005095369,"4,187.83"
15-Aug-17,47.5,47.99,39.52,47.49,"262,800,992","2,374,730,000",43.755,0.00476374,"4,181.08"
14-Aug-17,47.63,52.02,44.79,47.43,"343,704,992","2,371,745,000",48.405,0.005274809,"4,157.15"
13-Aug-17,36.86,52.63,35.32,46.65,"448,654,016","2,332,275,000",43.975,0.004778507,"4,033.10"
12-Aug-17,33.16,37.37,30.45,36.61,"177,772,000","1,830,740,000",33.91,0.003736551,"3,781.81"
11-Aug-17,36.32,39.13,27.58,33.5,"382,070,016","1,675,140,000",33.355,0.003816901,"3,525.92"
10-Aug-17,21.68,38.44,21.36,36.18,"360,124,992","1,808,980,000",29.9,0.003539712,"3,386.46"
9-Aug-17,18.34,21.94,17.46,21.75,"116,795,000","1,087,480,000",19.7,0.00240264,"3,335.22"
8-Aug-17,18.73,19.34,15.59,18.27,"124,589,000","913,695,000",17.465,0.002175103,"3,415.34"
7-Aug-17,15.2,20.24,14.36,18.68,"166,514,000","933,845,000",17.3,0.002189986,"3,289.29"
6-Aug-17,14.17,16.19,13.42,15.21,"81,450,800","760,545,000",14.805,0.001895812,"3,224.45"
5-Aug-17,10.39,14.95,10.24,14.02,"82,680,400","701,035,000",12.595,0.001618979,"3,082.42"
4-Aug-17,10.84,11.22,9.97,10.43,"56,285,500","521,295,000",10.595,0.00133149,"2,821.53"
3-Aug-17,8.19,10.7,8.06,10.67,"49,848,800","533,730,000",9.38,0.001178798,"2,749.23"
2-Aug-17,7.85,8.3,7.71,8.11,"17,559,000","405,432,500",8.005,0.001032316,"2,715.56"
1-Aug-17,7.36,8.2,6.96,7.86,"18,527,900","393,015,000",7.58,0.000973635,"2,803.48"
31-Jul-17,7.16,7.43,7.02,7.33,"10,856,600","366,449,000",7.225,0.000915978,"2,805.12"
30-Jul-17,7.27,7.3,6.94,7.15,"9,006,030","357,402,500",7.12,0.000840233,"2,701.69"
29-Jul-17,7.09,7.46,6.76,7.26,"10,518,400","363,095,500",7.11,0.000818627,"2,750.78"
28-Jul-17,7.75,7.88,6.93,7.09,"15,725,800","354,702,000",7.405,0.000865718,"2,788.59"
27-Jul-17,7.22,7.94,7.13,7.72,"15,251,100","386,214,000",7.535,0.000899207,"2,611.33"
26-Jul-17,7.33,7.59,6.58,7.17,"16,765,600","358,717,000",7.085,0.000822423,"2,530.78"
25-Jul-17,8.48,8.48,6.88,7.35,"19,480,400","367,701,000",7.68,0.000891025,"2,624.52"
24-Jul-17,8.61,8.81,8.19,8.46,"21,283,700","423,127,000",8.5,0.000974673,"2,738.23"
23-Jul-17,8.64,8.93,7.76,8.57,"29,915,100","428,255,000",8.345,0.000949597,"2,743.06"
22-Jul-17,7.39,9.12,7.31,8.62,"32,890,800","431,138,500",8.215,0.000989033,"2,760.07"
21-Jul-17,7.24,7.97,7.03,7.42,"21,298,000","370,904,500",7.5,0.000932609,"2,730.13"
20-Jul-17,5.89,7.47,5.89,7.21,"25,476,100","360,615,500",6.68,0.000836822,"2,585.30"
19-Jul-17,6.04,6.23,5.65,5.88,"14,255,500","294,106,000",5.94,0.000767591,"2,328.70"
18-Jul-17,5.77,6.29,5.51,6.02,"18,101,700","301,218,500",5.9,0.000755751,"2,276.19"
17-Jul-17,5.06,5.85,5.03,5.77,"15,013,000","288,367,500",5.44,0.00068404,"2,081.56"
16-Jul-17,5.03,5.27,4.83,5.04,"9,498,420","252,236,500",5.05,0.00063603,"1,950.90"
15-Jul-17,5.55,5.55,4.98,5.03,"11,294,200","251,293,000",5.265,0.000678047,"2,110.78"
14-Jul-17,6.27,6.29,5.42,5.54,"12,351,000","277,156,000",5.855,0.000796665,"2,273.24"
13-Jul-17,6.68,6.95,5.91,6.29,"17,824,000","314,702,500",6.43,0.000859208,"2,383.03"
12-Jul-17,5.31,6.69,5.07,6.63,"23,337,300","331,534,500",5.88,0.000732691,"2,349.43"
11-Jul-17,5.93,6.11,4.83,5.4,"20,182,900","269,825,000",5.47,0.000678848,"2,355.14"
10-Jul-17,6.91,6.96,5.58,6.03,"11,395,300","301,442,500",6.27,0.000785463,"2,429.15"
9-Jul-17,7.4,7.62,6.87,6.9,"10,422,500","344,761,000",7.245,0.00096951,"2,576.54"
8-Jul-17,6.79,7.63,5.91,7.45,"24,138,500","372,492,000",6.77,0.000945554,"2,531.83"
7-Jul-17,7.83,7.89,6.74,6.77,"16,409,500","338,573,000",7.315,0.001067205,"2,707.51"
6-Jul-17,7.98,8.34,7.69,7.84,"17,932,500","391,921,000",8.015,0.001272612,"2,599.21"
5-Jul-17,7.77,8.66,7.23,8.03,"29,368,100","401,517,000",7.945,0.001306168,"2,580.60"
4-Jul-17,8.22,8.49,7.77,7.78,"15,781,600","389,144,000",8.13,0.001379755,"2,595.47"
3-Jul-17,8.06,8.48,7.52,8.22,"28,820,400","410,793,000",8,0.001364073,"2,537.74"
2-Jul-17,7.96,8.51,6.75,8.1,"47,478,700","404,759,500",7.63,0.001331977,"2,454.56"
1-Jul-17,8.77,9.24,7.74,7.95,"33,128,400","397,474,500",8.49,0.001471162,"2,467.25"
30-Jun-17,9.72,10,8.6,8.73,"43,355,500","436,469,000",9.3,0.001612853,"2,518.84"
29-Jun-17,8.34,10.07,7.91,9.77,"77,050,000","488,460,000",8.99,0.001583293,"2,549.66"
28-Jun-17,6.96,8.69,6.49,8.38,"72,982,304","419,068,500",7.59,0.001390558,"2,544.20"
27-Jun-17,5.35,7.26,5.09,6.83,"71,029,696","341,712,500",6.175,0.001147167,"2,442.72"
26-Jun-17,5.95,6.22,4.42,5.53,"27,615,900","276,520,000",5.32,0.001004963,"2,495.77"
25-Jun-17,6.29,6.46,5.66,5.95,"24,890,900","297,364,500",6.06,0.001151242,"2,617.19"
24-Jun-17,6.87,7.11,6.25,6.3,"33,359,500","314,769,500",6.68,0.001262532,"2,670.57"
23-Jun-17,6.92,7.43,5.78,6.84,"67,033,300","342,043,500",6.605,0.001252799,"2,735.77"
22-Jun-17,10.16,10.51,6.9,6.94,"115,249,000","346,969,500",8.705,0.001648518,"2,683.05"
21-Jun-17,8.04,10.21,7.81,10.15,"88,374,400","507,335,000",9.01,0.001680409,"2,716.21"
20-Jun-17,11.79,11.79,7.87,8,"126,661,000","400,068,000",9.83,0.001777529,"2,676.64"
19-Jun-17,5.46,11.81,5.46,11.72,"281,340,992","585,910,000",8.635,0.001566694,"2,605.94"
18-Jun-17,3.79,5.26,3.47,5.26,"61,381,000","263,108,500",4.365,0.000815661,"2,589.22"
17-Jun-17,2.8,4.18,2.7,3.76,"82,601,000","187,861,500",3.44,0.000648001,"2,585.08"
16-Jun-17,1.8,2.81,1.72,2.77,"45,782,200","138,604,500",2.265,0.000425178,"2,462.54"
15-Jun-17,1.74,1.84,1.54,1.78,"9,550,940","89,164,500",1.69,0.000319772,"2,373.84"
14-Jun-17,1.81,1.94,1.68,1.74,"10,497,200","87,054,000",1.81,0.000342463,"2,599.89"
13-Jun-17,1.5,1.86,1.5,1.81,"10,456,500","90,444,500",1.68,0.000320199,"2,719.71"
12-Jun-17,1.67,1.69,1.4,1.51,"7,492,490","75,338,000",1.545,0.000300171,"2,757.91"
11-Jun-17,1.69,1.73,1.52,1.67,"6,479,410","83,496,500",1.625,0.000317983,"2,918.57"
10-Jun-17,1.54,2.07,1.53,1.68,"17,295,300","83,887,000",1.8,0.000351645,"2,848.77"
9-Jun-17,1.36,1.59,1.33,1.55,"9,728,020","77,696,500",1.46,0.000286592,"2,848.67"
8-Jun-17,1.27,1.36,1.19,1.36,"7,118,290","67,885,500",1.275,0.000253501,"2,743.13"
7-Jun-17,1.34,1.36,1.27,1.28,"2,994,510","63,891,500",1.315,0.000253579,"2,784.97"
6-Jun-17,1.28,1.37,1.2,1.34,"5,234,170","66,930,500",1.285,0.00024211,"2,845.38"
5-Jun-17,1.27,1.35,1.25,1.28,"3,876,920","63,856,500",1.3,0.000248629,"2,598.52"
4-Jun-17,1.25,1.32,1.22,1.26,"2,572,220","62,810,000",1.27,0.000242666,"2,519.22"
3-Jun-17,1.36,1.36,1.15,1.26,"4,049,740","62,900,000",1.255,0.00024403,"2,502.74"
2-Jun-17,1.25,1.4,1.18,1.35,"7,157,890","67,597,000",1.29,0.00025299,"2,430.94"
1-Jun-17,1.03,1.3,1.01,1.24,"8,061,920","61,876,000",1.155,0.000231625,"2,368.36"
31-May-17,1.02,1.08,0.966531,1.03,"3,001,020","51,263,500",1.0232655,0.000206721,"2,228.33"
30-May-17,0.975403,1.13,0.970573,1.02,"5,393,720","51,193,000",1.0502865,0.00020627,"2,213.27"
29-May-17,0.921727,0.974728,0.873447,0.966765,"2,171,000","48,338,250",0.9240875,0.000203964,"2,207.11"
28-May-17,0.989557,1.07,0.814832,0.930106,"5,133,830","46,505,300",0.942416,0.000228137,"2,160.71"
27-May-17,0.806824,1.03,0.598245,0.982348,"7,025,920","49,117,400",0.8141225,0.000198394,"2,058.02"
26-May-17,1.11,1.22,0.69411,0.826549,"6,847,940","41,327,450",0.957055,0.000229215,"2,322.89"
25-May-17,1.74,1.74,1.01,1.11,"12,458,000","55,304,000",1.375,0.000337523,"2,524.51"
24-May-17,0.878954,1.9,0.863444,1.76,"22,900,400","87,853,000",1.381722,0.000339691,"2,422.55"
23-May-17,0.721726,0.901805,0.695115,0.877157,"3,858,760","43,857,850",0.79846,0.000198009,"2,249.66"
22-May-17,0.682007,0.742591,0.669175,0.720486,"2,331,300","36,024,300",0.705883,0.000178032,"2,160.89"
21-May-17,0.665434,0.744667,0.618864,0.664141,"2,621,930","33,207,050",0.6817655,0.000171021,"2,078.29"
20-May-17,0.638148,0.671513,0.612225,0.665485,"1,476,170","33,274,250",0.641869,0.000159532,"2,029.83"
19-May-17,0.539752,0.682251,0.539752,0.63186,"1,884,600","31,593,000",0.6110015,0.000151504,"1,947.39"
18-May-17,0.533423,0.552265,0.514519,0.539481,"1,201,540","26,974,050",0.533392,0.000132102,"1,855.80"
17-May-17,0.464285,0.531643,0.454101,0.531643,"1,328,670","26,582,150",0.492872,0.000121659,"1,762.98"
16-May-17,0.474567,0.474567,0.452551,0.463667,"637,204","23,183,350",0.463559,0.000114169,"1,736.24"
15-May-17,0.477364,0.4933,0.45415,0.470057,"897,219","23,502,850",0.473725,0.000116882,"1,760.67"
14-May-17,0.483372,0.490861,0.473253,0.477543,"501,693","23,877,150",0.482057,0.000119311,"1,804.02"
13-May-17,0.487873,0.491284,0.451528,0.484544,"616,908","24,227,200",0.471406,0.000116967,"1,732.04"
12-May-17,0.480874,0.508175,0.469682,0.487684,"548,028","24,384,200",0.4889285,0.000121644,"1,775.08"
11-May-17,0.504314,0.520573,0.431391,0.481077,"953,152","24,053,850",0.475982,0.000120768,"1,814.64"
10-May-17,0.44926,0.541055,0.44926,0.503894,"843,243","25,194,700",0.4951575,0.00012619,"1,753.77"
9-May-17,0.496131,0.501255,0.407576,0.44937,"1,076,450","22,468,500",0.4544155,0.000116241,"1,774.90"
8-May-17,0.5303,0.542761,0.486931,0.496572,"1,025,750","24,828,600",0.514846,0.000132174,"1,660.14"
7-May-17,0.585263,0.591143,0.516306,0.535792,"1,249,060","26,789,600",0.5537245,0.000140975,"1,578.24"
6-May-17,0.572854,0.59035,0.537649,0.58767,"1,341,720","29,383,500",0.5639995,0.000142956,"1,560.65"
5-May-17,0.493833,0.576426,0.470129,0.576426,"2,660,100","28,821,300",0.5232775,0.000132818,"1,574.17"
4-May-17,0.345096,0.500403,0.334537,0.500309,"2,317,450","25,015,450",0.41747,0.000106693,"1,549.82"
3-May-17,0.314746,0.348589,0.309078,0.343782,"758,237","17,189,100",0.3288335,8.39559E-05,"1,470.13"
2-May-17,0.319147,0.326074,0.280153,0.314833,"588,824","15,741,650",0.3031135,7.78115E-05,"1,444.80"
1-May-17,0.361689,0.361689,0.269563,0.318838,"1,142,050","15,941,900",0.315626,8.25263E-05,"1,391.31"
30-Apr-17,0.271731,0.362409,0.268994,0.360099,"1,631,520","18,004,950",0.3157015,8.3067E-05,"1,331.42"
29-Apr-17,0.229612,0.29057,0.221128,0.271729,"960,013","13,586,450",0.255849,6.63475E-05,"1,321.21"
28-Apr-17,0.202194,0.229271,0.20142,0.229255,"473,689","11,462,750",0.2153455,5.5885E-05,"1,311.83"
27-Apr-17,0.184394,0.20851,0.181833,0.202092,"327,972","10,104,600",0.1951715,5.03052E-05,"1,300.50"
26-Apr-17,0.183475,0.188085,0.179909,0.184577,"185,400","9,228,850",0.183997,4.74716E-05,"1,280.38"
25-Apr-17,0.173606,0.184094,0.166802,0.183504,"241,805","9,175,200",0.175448,4.57142E-05,"1,258.78"
24-Apr-17,0.177077,0.177153,0.163354,0.173758,"262,706","8,687,900",0.1702535,4.40525E-05,"1,230.29"
23-Apr-17,0.180684,0.185985,0.169937,0.17496,"175,678","8,748,000",0.177961,4.60996E-05,"1,218.07"
22-Apr-17,0.178943,0.188524,0.173304,0.183058,"288,119","9,152,900",0.180914,4.52039E-05,"1,222.02"
21-Apr-17,0.184685,0.185694,0.174442,0.178122,"263,127","8,906,100",0.180068,4.42698E-05,"1,225.75"
20-Apr-17,0.189534,0.191015,0.178645,0.184725,"222,525","9,236,250",0.18483,4.64551E-05,"1,224.60"
19-Apr-17,0.180622,0.190709,0.178089,0.189408,"297,302","9,470,400",0.184399,4.6389E-05,"1,210.30"
18-Apr-17,0.19191,0.192224,0.176355,0.180479,"348,694","9,023,950",0.1842895,4.64982E-05,"1,205.67"
17-Apr-17,0.191583,0.192535,0.179468,0.191489,"331,308","9,574,450",0.1860015,4.69758E-05,"1,183.78"
16-Apr-17,0.193672,0.19565,0.188923,0.192076,"167,886","9,603,800",0.1922865,5.05575E-05,"1,179.92"
15-Apr-17,0.192991,0.194574,0.190452,0.192164,"76,566.40","9,608,200",0.192513,5.27453E-05,"1,176.48"
14-Apr-17,0.19154,0.19396,0.190495,0.192958,"103,138","9,647,900",0.1922275,5.28961E-05,"1,175.30"
13-Apr-17,0.193966,0.196013,0.190089,0.191686,"147,722","9,584,300",0.193051,5.32113E-05,"1,181.17"
12-Apr-17,0.198357,0.200199,0.191723,0.195553,"192,252","9,777,650",0.195961,5.40287E-05,"1,201.95"
11-Apr-17,0.209023,0.211772,0.189697,0.197826,"257,457","9,891,300",0.2007345,5.50939E-05,"1,197.77"
10-Apr-17,0.188842,0.220733,0.186149,0.207874,"208,420","10,393,700",0.203441,5.58355E-05,"1,184.69"
9-Apr-17,0.189679,0.191026,0.186312,0.188861,"97,362.10","9,443,050",0.188669,5.14232E-05,"1,184.54"
8-Apr-17,0.189456,0.193674,0.188398,0.190221,"54,653.90","9,511,050",0.191036,5.20816E-05,"1,173.78"
7-Apr-17,0.187871,0.192661,0.184796,0.188531,"81,617.80","9,426,550",0.1887285,5.15194E-05,"1,174.99"
6-Apr-17,0.184767,0.190455,0.184234,0.18643,"82,505.10","9,321,500",0.1873445,5.28727E-05,"1,157.09"
5-Apr-17,0.185082,0.192548,0.182758,0.184719,"102,043","9,235,950",0.187653,5.50127E-05,"1,124.36"
4-Apr-17,0.199874,0.202591,0.181038,0.185002,"148,096","9,250,100",0.1918145,5.58602E-05,"1,138.48"
3-Apr-17,0.205808,0.205959,0.196132,0.199703,"104,805","9,985,150",0.2010455,5.8021E-05,"1,127.35"
2-Apr-17,0.203584,0.206776,0.200261,0.20548,"102,369","10,274,000",0.2035185,5.88305E-05,"1,091.52"
1-Apr-17,0.203606,0.206153,0.19444,0.205017,"109,993","10,250,850",0.2002965,5.74796E-05,"1,076.41"
31-Mar-17,0.210236,0.213953,0.196505,0.203541,"291,529","10,177,050",0.205229,5.87135E-05,"1,050.78"
30-Mar-17,0.212468,0.22193,0.206085,0.210556,"504,940","10,527,800",0.2140075,6.17311E-05,"1,034.67"
29-Mar-17,0.22065,0.225506,0.205719,0.212428,"335,567","10,621,400",0.2156125,6.20225E-05,"1,035.51"
28-Mar-17,0.186277,0.235749,0.180596,0.220632,"821,674","11,031,600",0.2081725,6.01258E-05,"1,046.19"
27-Mar-17,0.161165,0.191642,0.160717,0.186426,"201,563","9,321,300",0.1761795,5.12381E-05,"1,009.19"
26-Mar-17,0.167267,0.175043,0.158772,0.160384,"37,656.30","8,019,200",0.1669075,4.75115E-05,981.08
25-Mar-17,0.166941,0.167388,0.157475,0.167305,"47,641.00","8,365,250",0.1624315,4.5246E-05,939.735
24-Mar-17,0.166412,0.178022,0.159289,0.166465,"52,184.20","8,323,250",0.1686555,4.65367E-05,987.42
23-Mar-17,0.173183,0.176421,0.156976,0.166412,"38,168.50","8,320,600",0.1666985,4.6379E-05,"1,043.47"
22-Mar-17,0.164951,0.179551,0.159475,0.173143,"157,814","8,657,150",0.169513,4.71841E-05,"1,067.43"
21-Mar-17,0.153972,0.167727,0.150715,0.164934,"234,287","8,246,700",0.159221,4.42996E-05,"1,088.90"
20-Mar-17,0.157444,0.162542,0.149597,0.153898,"68,538.60","7,694,900",0.1560695,4.3592E-05,"1,049.86"
19-Mar-17,0.159019,0.163016,0.149322,0.15756,"68,673.30","7,878,000",0.156169,4.35777E-05,"1,023.32"
18-Mar-17,0.140006,0.172281,0.140006,0.158987,"188,985","7,949,350",0.1561435,4.26248E-05,"1,035.87"
17-Mar-17,0.131324,0.166127,0.122856,0.139902,"63,413.20","6,995,100",0.1444915,3.89943E-05,"1,139.87"
16-Mar-17,0.128773,0.136685,0.125514,0.131867,"20,678.30","6,593,350",0.1310995,3.58215E-05,"1,205.21"
15-Mar-17,0.133699,0.140774,0.128158,0.128653,"16,169.00","6,432,650",0.134466,3.68294E-05,"1,245.68"
14-Mar-17,0.136986,0.137204,0.127028,0.133681,"23,746.40","6,684,050",0.132116,3.61444E-05,"1,232.77"
13-Mar-17,0.140799,0.140823,0.127288,0.136979,"23,196.10","6,848,950",0.1340555,3.65269E-05,"1,227.20"
12-Mar-17,0.142217,0.14357,0.131473,0.140575,"36,588.30","7,028,750",0.1375215,3.778E-05,"1,201.17"
11-Mar-17,0.131403,0.142793,0.129965,0.142142,"32,280.90","7,107,100",0.136379,3.77797E-05,"1,155.08"
10-Mar-17,0.132107,0.141972,0.120088,0.131476,"34,319.30","6,573,800",0.13103,3.56409E-05,"1,173.86"
9-Mar-17,0.116266,0.140766,0.114151,0.132026,"21,035.40","6,601,300",0.1274585,3.46028E-05,"1,169.35"
8-Mar-17,0.122602,0.128715,0.116242,0.116242,"5,535.90","5,812,100",0.1224785,3.17169E-05,"1,190.12"
7-Mar-17,0.123459,0.123531,0.116952,0.122573,"8,291.08","6,128,650",0.1202415,2.97221E-05,"1,240.18"
6-Mar-17,0.121782,0.124417,0.118414,0.12345,"10,659.00","6,172,500",0.1214155,2.9957E-05,"1,270.30"
5-Mar-17,0.119821,0.12368,0.116513,0.121757,"4,191.90","6,087,850",0.1200965,2.96041E-05,"1,252.68"
4-Mar-17,0.122602,0.125583,0.117666,0.119901,"6,235.48","5,995,050",0.1216245,3.0714E-05,"1,254.96"
3-Mar-17,0.119272,0.124929,0.118119,0.122444,"9,499.01","6,122,200",0.121524,3.13942E-05,"1,265.51"
2-Mar-17,0.135408,0.135475,0.115596,0.119301,"8,963.03","5,965,050",0.1255355,3.28207E-05,"1,238.88"
1-Mar-17,0.117455,0.135197,0.113717,0.135197,"12,914.30","6,759,850",0.124457,3.20687E-05,"1,201.10"
28-Feb-17,0.115442,0.118271,0.113307,0.117443,"19,659.30","5,872,150",0.115789,2.98218E-05,"1,182.54"
27-Feb-17,0.115234,0.118632,0.10963,0.115376,"8,960.20","5,768,800",0.114131,3.02008E-05,"1,172.68"
26-Feb-17,0.114553,0.115582,0.104331,0.114986,"8,433.31","5,749,300",0.1099565,2.89565E-05,"1,148.84"
25-Feb-17,0.120864,0.12166,0.110955,0.114526,"9,338.60","5,726,300",0.1163075,3.02132E-05,"1,149.72"
24-Feb-17,0.119243,0.136124,0.086475,0.121185,"17,386.20","6,059,250",0.1112995,2.85964E-05,"1,166.18"
23-Feb-17,0.121958,0.122226,0.114699,0.118724,"6,304.03","5,936,200",0.1184625,3.11794E-05,"1,146.79"
22-Feb-17,0.124515,0.124515,0.115683,0.121959,"6,902.84","6,097,950",0.120099,3.19418E-05,"1,112.97"
21-Feb-17,0.1214,0.127322,0.114101,0.121561,"14,370.40","6,078,050",0.1207115,3.15041E-05,"1,097.09"
20-Feb-17,0.123001,0.127204,0.116679,0.121475,"10,970.70","6,073,750",0.1219415,3.10696E-05,"1,061.09"
19-Feb-17,0.124522,0.124827,0.117671,0.122905,"4,321.01","6,145,250",0.121249,2.93151E-05,"1,050.14"
18-Feb-17,0.122901,0.130873,0.119005,0.124431,"13,458.00","6,221,550",0.124939,3.0994E-05,"1,054.03"
17-Feb-17,0.125972,0.130485,0.115022,0.122661,"28,259.30","6,133,050",0.1227535,3.11956E-05,"1,039.41"
16-Feb-17,0.112739,0.126088,0.112574,0.126088,"10,794.50","6,304,400",0.119331,2.96497E-05,"1,020.51"
15-Feb-17,0.116744,0.120698,0.111437,0.112729,"5,690.25","5,636,450",0.1160675,2.93092E-05,"1,005.21"
14-Feb-17,0.118339,0.121985,0.114384,0.116603,"6,788.44","5,830,150",0.1181845,3.09523E-05,998.99
13-Feb-17,0.12153,0.13772,0.118105,0.118286,"6,977.31","5,914,300",0.1279125,3.5588E-05,989.05
12-Feb-17,0.125493,0.137479,0.117401,0.121566,"3,330.24","6,078,300",0.12744,3.72031E-05,"1,000.84"
11-Feb-17,0.125788,0.127159,0.122483,0.125607,743.09,"6,280,350",0.124821,3.81741E-05,996.06
10-Feb-17,0.12754,0.13171,0.117976,0.125761,"2,605.18","6,288,050",0.124843,3.86112E-05,972.8
9-Feb-17,0.129684,0.132791,0.118249,0.127476,"10,869.50","6,373,800",0.12552,3.84082E-05,"1,021.17"
8-Feb-17,0.133244,0.134031,0.121542,0.129568,"8,268.24","6,478,400",0.1277865,3.76514E-05,"1,058.23"
7-Feb-17,0.126972,0.136817,0.126972,0.133135,"5,301.86","6,656,750",0.1318945,3.79678E-05,"1,051.04"
6-Feb-17,0.131717,0.138723,0.125146,0.126788,"10,498.10","6,339,400",0.1319345,3.82118E-05,"1,036.40"
5-Feb-17,0.135944,0.143104,0.128306,0.131582,"2,684.71","6,579,100",0.135705,3.81329E-05,"1,033.00"
4-Feb-17,0.134385,0.147454,0.13296,0.135867,"10,217.40","6,793,350",0.140207,3.91946E-05,"1,030.53"
3-Feb-17,0.14565,0.14565,0.132985,0.134264,"9,701.94","6,713,200",0.1393175,4.0637E-05,"1,021.33"
2-Feb-17,0.147206,0.147974,0.134287,0.145699,"2,973.24","7,284,950",0.1411305,4.15528E-05,998.37
1-Feb-17,0.147034,0.150287,0.140878,0.147218,"4,495.72","7,360,900",0.1455825,3.93675E-05,979.925
31-Jan-17,0.153713,0.153791,0.144326,0.147016,"17,416.10","7,350,800",0.1490585,3.85985E-05,946.49
30-Jan-17,0.141147,0.15376,0.140489,0.15376,"9,284.94","7,688,000",0.1471245,3.72072E-05,921.26
29-Jan-17,0.138097,0.14186,0.132053,0.141204,"11,695.10","7,060,200",0.1369565,3.42544E-05,921.285
28-Jan-17,0.130334,0.137387,0.125774,0.134674,"7,066.20","6,733,700",0.1315805,3.12821E-05,921.86
27-Jan-17,0.129894,0.135296,0.128775,0.130343,"9,238.09","6,517,150",0.1320355,3.18961E-05,919.535
26-Jan-17,0.124319,0.135711,0.120759,0.133612,"7,694.42","6,680,600",0.128235,3.10278E-05,910.775
25-Jan-17,0.120212,0.129256,0.115434,0.124216,"6,426.91","6,210,800",0.122345,2.85893E-05,897.47
24-Jan-17,0.128569,0.128569,0.113295,0.120213,"7,139.01","6,010,650",0.120932,2.94655E-05,908.22
23-Jan-17,0.114416,0.130461,0.111428,0.129948,"7,174.84","6,497,400",0.1209445,3.21491E-05,922.505
